,frequency,peak flux density,duty cycle,loss calculted by iGSE,loss calculted by SE,Measured loss,Ratio of measured and iGSE,Ratio of measured and SE,Error of iGSE,Error of SE
564,282500.0,0.077,0.5,336.0776876620611,354.1583453136158,302.80081199999995,0.9009845732587808,0.8549870870100843,0.10989691686183846,0.1696083077664134
565,282500.0,0.0865,0.5,438.2052481404157,461.78027071289995,401.46059399999996,0.9161473891598818,0.8693758037350144,0.09152742433399509,0.15025055413757496
566,282500.0,0.0974,0.5,574.4286595114895,605.3323711209083,528.019,0.9192072701404599,0.8722794702392253,0.08789391955874601,0.14642157028612285
567,282500.0,0.1089,0.5,740.9410174280093,780.8029343832975,695.01375,0.938014948089344,0.890126969808257,0.06608109181726171,0.12343523330768283
568,282500.0,0.1218,0.5,956.4767145116945,1007.9342454982776,905.735812,0.9469501957111429,0.8986060509852453,0.05602174700330217,0.1128347053790533
569,282500.0,0.1369,0.5,1248.6440479104585,1315.8199015530295,1189.3831200000002,0.9525397746382338,0.9039102681120729,0.04982492765700117,0.10630450308814644
570,282500.0,0.1529,0.5,1606.6670293832594,1693.104176461971,1539.226,0.9580242650469105,0.9091147617487274,0.04381489747656245,0.0999711390412915
571,316460.0,0.0108,0.5,4.41898434725432,4.656721471983125,2.8154299999999997,0.6371215145284077,0.604594888687,0.5695593025769851,0.6540000895007602
572,316460.0,0.0123,0.5,5.944901936832319,6.264731966132008,3.85093,0.6477701467439057,0.6146998819452534,0.543757465555676,0.626810138364501
573,316460.0,0.0138,0.5,7.7290291244670435,8.14484348736192,4.97336,0.643465035505729,0.6106145572615356,0.5540859950751693,0.6376943328779578
574,316460.0,0.0154,0.5,9.926259130853191,10.460282363261413,6.4983,0.6546575013140375,0.6212356200654123,0.5275162936234385,0.6096952069404941
575,316460.0,0.0173,0.5,12.942658811421653,13.638961457092968,8.432139999999999,0.6514998288109699,0.6182391545373015,0.5349198200482506,0.6174970359947736
576,316460.0,0.0194,0.5,16.807601573477047,17.71183443733602,11.2518701,0.669451262918787,0.6352741236267088,0.4937607192494204,0.5741236150012095
577,316460.0,0.0219,0.5,22.16011865856213,23.352311814170175,15.2443701,0.6879191548963095,0.6527991841368666,0.45365918783106235,0.5318646596076919
578,316460.0,0.0245,0.5,28.621788357045492,30.161613152493846,20.692529299999997,0.7229642341655551,0.6860551256121751,0.3831942892087869,0.4576088169411871
579,316460.0,0.0275,0.5,37.24915060113368,39.25311922075687,27.2170293,0.7306751660310785,0.6933723953740665,0.36859721869549067,0.44222643801749784
580,316460.0,0.0309,0.5,48.59406912017409,51.208383488289265,36.2937109,0.7468753195013355,0.7087454910249203,0.3389115611259826,0.4109437205080416
581,316460.0,0.0346,0.5,62.8941636871624,66.27780944424664,49.054199999999994,0.7799483628401066,0.7401300738713269,0.28213616137175623,0.3511138586348702
582,316460.0,0.0388,0.5,81.67564794476408,86.06971956323791,65.6894531,0.8042722005024644,0.763212119585635,0.2433601452036459,0.3102517299422899
583,316460.0,0.0436,0.5,106.5676955676577,112.30093550297701,88.7947812,0.8332241841865293,0.790686033044187,0.20015719536068513,0.26472450278392046
584,316460.0,0.0488,0.5,137.79464322358456,145.20786302902712,119.43110899999999,0.8667325971896598,0.8224837588590203,0.15375838319967847,0.2158294789762618
585,316460.0,0.0546,0.5,178.02172301578602,187.59912117863243,157.346734,0.8838625496622529,0.8387391849782386,0.13139763686347647,0.19226574590758544
586,316460.0,0.0615,0.5,233.5339245787627,246.09782600794176,209.767625,0.898231918032332,0.8523749616269697,0.11329822501810133,0.17319260304320913
587,316460.0,0.0687,0.5,300.6174323345812,316.79036221856796,277.52443800000003,0.923181453067302,0.87605076131869,0.08321066966571496,0.1414863660351523
588,316460.0,0.0772,0.5,392.2476721527167,413.35022116199167,368.240156,0.9387950066829979,0.8908672044853871,0.06519526934133896,0.12250175443112633
589,316460.0,0.0868,0.5,512.457937909829,540.0276840617547,487.3105,0.9509278009969008,0.9023805897037562,0.05160454763406281,0.1081798649151921
590,316460.0,0.0971,0.5,661.8074803562746,697.41208882285,637.926312,0.9639152335609467,0.9147049817802054,0.037435622119744986,0.09324866478128585
591,316460.0,0.1086,0.5,854.2841225442533,900.2437899780904,831.2518120000001,0.9730390511348173,0.9233630059477895,0.027707982360768872,0.08299768732184164
592,316460.0,0.1221,0.5,1115.9952728660699,1176.0347494817688,1095.17462,0.9813434219908488,0.9312434181750151,0.01901126312265148,0.07383309291971066
593,316460.0,0.1363,0.5,1434.2968363573652,1511.4606321728195,1416.84725,0.9878340480749568,0.9374026817775553,0.012315785175406315,0.06677740467281809
594,354610.0,0.011,0.5,5.34837309825996,5.63611044748756,3.74287,0.6998146784519774,0.6640874118548332,0.42894973596730845,0.5058258629040177
595,354610.0,0.0123,0.5,6.900307672454367,7.271537615102317,4.79962,0.6955660860108903,0.6600557205441157,0.4376779145962319,0.5150236091820429
596,354610.0,0.0137,0.5,8.82357899967133,9.29827909733126,6.14433,0.6963534865193444,0.6608029223131742,0.43605226276442344,0.513310498838972
597,354610.0,0.0154,0.5,11.521509146354896,12.141355301431897,8.16375,0.7085660303956619,0.6723919856819612,0.4113010744271806,0.4872277202795158
598,354610.0,0.0173,0.5,15.022674696295997,15.830880204028258,10.59546,0.7052978390467594,0.6692906435678746,0.41784072577273645,0.4941191986028223
599,354610.0,0.0195,0.5,19.738868023585987,20.800800214462473,14.2820596,0.7235500831625379,0.6866110655718863,0.3820743349639842,0.4564286102308713
600,354620.0,0.0219,0.5,25.722423092781547,27.10626481445121,19.339299999999998,0.7518459645206272,0.7134623723475764,0.3300596760369584,0.40161561248086614
601,354610.0,0.0245,0.5,33.22159858951709,35.00888876909732,25.404460899999997,0.7646971241178094,0.7256574485284651,0.3077072849641575,0.3780606841807583
602,354610.0,0.0276,0.5,43.594886186767425,45.94024930201837,33.752820299999996,0.7742380644233717,0.7347113002827582,0.29159240025839944,0.3610788341150377
603,354620.0,0.0308,0.5,55.9902295932383,59.002450309673456,45.392269500000005,0.8107176882425543,0.7693285492680283,0.233474999377114,0.2998347727397382
604,354610.0,0.0346,0.5,73.00189050290277,76.9293222800057,60.5388,0.8292771540977121,0.7869405085833483,0.20586946723263042,0.2707440894105219
605,354610.0,0.0389,0.5,95.35994481249733,100.49021849362197,81.0376719,0.849808292772624,0.8064234819545487,0.17673598681574815,0.24004325565554605
606,354610.0,0.0435,0.5,123.04808394765608,129.6679529904782,109.440922,0.889415897337788,0.8440090205483269,0.12433340014858502,0.18482146002459846
607,354610.0,0.0487,0.5,159.19309519067656,167.75753121336263,144.421016,0.9072065332168898,0.8608914005554716,0.10228483083567663,0.16158669880402043
608,354620.0,0.0548,0.5,208.3696689778145,219.5797575616897,193.1155,0.926792757061784,0.8794776993309381,0.0789898738206644,0.13703849541693802
609,354610.0,0.0613,0.5,269.05882145773336,283.5339283080272,255.973094,0.9513648079374012,0.9027952863613362,0.05112149583086008,0.1076708253877152
610,354610.0,0.0688,0.5,350.0891896949888,368.92365273363646,339.632094,0.9701301953822126,0.9206026544609082,0.03078948038105263,0.08624496698370462
611,354610.0,0.0774,0.5,457.98048319254104,482.6193944671995,450.071125,0.9827299230364456,0.9325591349201122,0.017573573937988245,0.07231805743414339
612,354610.0,0.0866,0.5,591.6937909009979,623.5263500400889,592.599125,1.00153007199488,0.9503994898722395,0.0015277344511807397,0.05218911695168122
613,354610.0,0.0968,0.5,762.7642642430797,803.8002509715018,767.706375,1.0064792111909235,0.9550959632970039,0.006437501260713549,0.04701520939109279
614,354620.0,0.1088,0.5,995.7828526343553,1049.3550161987346,1011.537,1.0158208662902428,0.9639607038467024,0.015574464765643482,0.037386686002325704
615,354610.0,0.1215,0.5,1280.874620852206,1349.784448443857,1310.74938,1.0233237185446906,0.9710805169752401,0.022792121517382725,0.029780726231476054
616,396820.0,0.011,0.5,6.196885782443788,6.530272301250167,4.71104,0.7602270181171817,0.7214155524721549,0.31539655414596107,0.38616362867862886
617,396820.0,0.0122,0.5,7.84755201559842,8.269742796497498,5.9979,0.764302038148724,0.7252825326732414,0.3083832700775972,0.37877303664574247
618,396820.0,0.0138,0.5,10.394425720385872,10.953635866832101,7.9216999999999995,0.7621104054323765,0.7232027882163873,0.31214584248152194,0.38273803184065314
619,396820.0,0.0155,0.5,13.547913644916587,14.276778420827787,10.4088301,0.7682976414531232,0.7290741505671194,0.30157890125582776,0.3716025992995877
620,396820.0,0.0174,0.5,17.63632984572325,18.585147496751183,13.6241602,0.7725054089586453,0.7330671011559957,0.2944893180075238,0.3641316032639709
621,396820.0,0.0195,0.5,22.870414679314305,24.10082108041277,18.3163203,0.8008739918724184,0.7599873978935119,0.24863587798878486,0.31581129209739633
622,396820.0,0.0219,0.5,29.802152850244866,31.405480124700546,24.0347402,0.8064766435087432,0.765304020335501,0.23996151413547895,0.30667025577836465
623,396820.0,0.0246,0.5,38.85143778007088,40.94160791501445,31.983669900000002,0.8232300199815579,0.7812020955891837,0.21472732496125713,0.2800784913995891
624,396820.0,0.0275,0.5,50.09471731000225,52.78976511318853,42.6304,0.8509959191143719,0.8075504770402852,0.17509376665483437,0.2383126856231358
625,396820.0,0.0309,0.5,65.35199101811851,68.8678655311395,56.60125,0.8660983256701023,0.8218818684660266,0.15460331738466043,0.2167198698109936
626,396820.0,0.0347,0.5,85.14214613127606,89.72271203146217,75.3180312,0.8846151362437024,0.8394533501571929,0.13043509999868494,0.19125142548152765
627,396820.0,0.0388,0.5,109.84192736947129,115.7513178391872,100.463898,0.9146224980382331,0.8679287620688177,0.09334725763349629,0.1521682927252852
628,396820.0,0.0435,0.5,142.56950814075714,150.23961110467533,133.757312,0.9381901764572481,0.8902932523354861,0.06588197691022023,0.12322540620938405
629,396820.0,0.0489,0.5,186.18110339705456,196.19746840815802,178.648203,0.9595399304246806,0.9105530486680413,0.04216611345961628,0.09823365202368155
630,396820.0,0.0547,0.5,240.41472533156482,253.34880724980115,237.577984,0.9882006340183507,0.9377505526037422,0.01194025340144665,0.06638166964915894
631,396820.0,0.0614,0.5,312.9057878835862,329.7398195245143,315.25203100000004,1.0074982413469666,0.9560629694484406,0.007442436164396539,0.04595620995226596
632,396820.0,0.0691,0.5,409.67579204525424,431.7159572095301,417.21418800000004,1.0184008821148824,0.9664090034955745,0.01806840747886022,0.03475857156020312
633,396820.0,0.0773,0.5,529.0761417890997,557.5399313903692,549.899938,1.0393587889646347,0.9862969574729528,0.03786833707717267,0.013893424716787705
634,396820.0,0.0864,0.5,681.9594493447858,718.6482144384219,717.7544379999999,1.0524884414896007,0.9987563088302942,0.049870800875792265,0.001245239863528261
635,396820.0,0.0971,0.5,890.0352922700856,937.9183383874415,940.647438,1.0568653245208122,1.002909741179867,0.053805648838554904,0.0029012991502544837
636,396820.0,0.1085,0.5,1146.4770766661982,1208.156445126387,1220.7991200000001,1.0648264538789738,1.0104644352348677,0.06087983036373908,0.01035606486480186
637,446430.0,0.0109,0.5,7.081305188845462,7.462272624489198,5.97351,0.8435605923904436,0.8004947420972702,0.18545129895914833,0.24922744324345278
638,446430.0,0.0122,0.5,9.156301230467957,9.648901465414431,7.77696,0.8493560668495544,0.8059943432810225,0.17736252089093385,0.24070349666379037
639,446430.0,0.0137,0.5,11.928406843290187,12.570143704675814,10.100669900000002,0.8467744295359694,0.8035445049242179,0.18095205183273885,0.24448614093168342
640,446420.0,0.0155,0.5,15.806857971341653,16.657251788065235,13.45046,0.8509255934598843,0.8074837416840351,0.1751908835342177,0.23841502729759692
641,446430.0,0.0173,0.5,20.30883110566522,21.401426764363055,17.6786,0.8704883066888321,0.8260477301185273,0.14878050895801823,0.21058379986894077
642,446420.0,0.0195,0.5,26.683768885495745,28.119330089894962,23.04075,0.8634743502265922,0.8193918534453275,0.15811199225267172,0.22041730802577883
643,446430.0,0.0219,0.5,34.77230711830876,36.643023931241146,30.4932598,0.8769409431548562,0.8321709435667515,0.1403276444163165,0.2016761793122933
644,446420.0,0.0244,0.5,44.49325495981101,46.8869494544619,40.5767188,0.9119746091098828,0.8654160544057021,0.09652175620989367,0.15551357628409068
645,446430.0,0.0274,0.5,57.965460069680574,61.083946293581896,53.561,0.9240157834616347,0.876842497087122,0.0822325959127084,0.14045567285117708
646,446430.0,0.0308,0.5,75.68919351097449,79.76119961561744,71.0018828,0.938071599213237,0.8901807287524505,0.06601671006637709,0.12336738788027517
647,446430.0,0.0345,0.5,98.04033976860015,103.31481613068642,94.1460703,0.960278906848022,0.9112542985210509,0.04136412126593183,0.0973885134182432
648,446420.0,0.0386,0.5,126.65496478092466,133.4688805573754,123.831039,0.977703789300252,0.9277895977165082,0.022804668391134583,0.07783057975775681
649,446430.0,0.0434,0.5,165.4751585780684,174.37756359311132,166.415375,1.0056819188451662,0.9543393746933516,0.0056498170432365945,0.047845270264909756
650,446430.0,0.0485,0.5,213.1992184817357,224.6691322024686,220.96225,1.0364121011959964,0.9835007053878323,0.03513284064705312,0.016776088234386602
651,446430.0,0.0545,0.5,278.17531886357887,293.1408845411844,293.7135,1.0558575117300082,1.0019533797194884,0.052902509201725983,0.001949571466124707
652,446430.0,0.0613,0.5,363.73483903114237,383.3034249322641,389.92068800000004,1.0719915888140032,1.0172637723466869,0.06715685977877037,0.01697079244929923
653,446420.0,0.0686,0.5,470.13217096109184,495.4248313970235,512.347719,1.0897950632746678,1.0341583354941182,0.08239628376077174,0.0330300828429695
654,446430.0,0.0766,0.5,604.6349760082155,637.1637585091033,669.774125,1.1077330150859475,1.0511805105915024,0.09725539784294371,0.04868860302851606
655,446430.0,0.0862,0.5,791.4962404855269,834.0779800120774,883.427,1.116148068445758,1.0591659547075059,0.10406152349257285,0.05586089171818678
656,446420.0,0.0963,0.5,1019.0267945450579,1073.849459917765,1141.4115,1.1200995951333943,1.062915746204695,0.1072222467137768,0.059191658820885326
657,56190.0,0.0193,0.9,2.1416742589756113,1.8208392363472734,1.5526900000000001,0.7249888695691149,0.8527331622723603,0.37933152076435805,0.17269978962141397
658,56180.0,0.0217,0.9,2.797370933138356,2.3783088078539154,2.09728,0.7497325346292465,0.8818367039108332,0.33380899695718064,0.1339967995946728
659,56190.0,0.0243,0.9,3.621965486121437,3.079374392341072,2.89883,0.800347217859383,0.9413697818653954,0.24945770746178197,0.062281814504842416
660,56190.0,0.0274,0.9,4.762934310985921,4.049419577810124,3.95769,0.8309352473897049,0.9773474751016713,0.20346320984865443,0.023177555040976856
661,56190.0,0.0307,0.9,6.173307726008669,5.248511008830475,5.200609999999999,0.8424349199521334,0.9908734098585517,0.18703531432056422,0.00921065198706987
662,56190.0,0.0347,0.9,8.162736299438189,6.939911831915264,7.18287,0.8799585992376565,1.0350088263322625,0.13641710060716514,0.03382466452612064
663,56200.0,0.0384,0.9,10.28716726669614,8.746090920020235,9.36686,0.91053831994396,1.0709767467153577,0.09825141687781586,0.06627291109077812
664,56190.0,0.0433,0.9,13.525494043367395,11.499297870314058,12.8199199,0.9478337618496536,1.1148437099881712,0.05503732853801955,0.10301328245318778
665,56200.0,0.0489,0.9,17.853688953093165,15.179104489438654,17.5473203,0.9828400363701818,1.1560181506233853,0.017459569202322375,0.13496167905257564
666,56190.0,0.0549,0.9,23.24167024368036,19.759935443301234,23.2407695,0.9999612444514134,1.1761561451800588,3.875705063730422e-05,0.1497727541550965
667,56200.0,0.061,0.9,29.561866405160078,25.133330161944464,30.0486191,1.0164655603326507,1.1955685500641695,0.01619883739815257,0.1635778643170839
668,56180.0,0.0688,0.9,38.87948121094595,33.05511311116857,40.305078099999996,1.0366670759138805,1.2193296076298048,0.03537015572869089,0.17987720978591587
669,56190.0,0.0765,0.9,49.534136736197226,42.1136404520263,52.9632812,1.069227904022337,1.2576277099656832,0.06474569524598811,0.20485212589082746
670,56200.0,0.0861,0.9,64.87921278724782,55.1599365642326,70.5039922,1.0866961723348427,1.27817391736663,0.07977958747068192,0.21763385528922427
671,56200.0,0.0972,0.9,85.54983697630362,72.7339833201685,93.63071090000001,1.0944580867633296,1.287303494541829,0.08630580549929784,0.22318240862391556
672,56190.0,0.109,0.9,111.0735732014432,94.43411824131276,122.393008,1.1019093423602018,1.29606767426199,0.09248432556340799,0.2284353511328624
673,56190.0,0.1216,0.9,142.54911007349443,121.19444011637663,158.922375,1.1148605201257584,1.3113008719492019,0.10302680743668446,0.23739850907478174
674,56190.0,0.1371,0.9,187.4142586390288,159.33853346311594,209.22340599999998,1.1163686665003272,1.3130747563233442,0.10423856382957075,0.2384287374467274
675,56190.0,0.1519,0.9,236.77956726985738,201.30863722315235,267.63246899999996,1.1303022135139709,1.3294634184191862,0.11528086201731592,0.24781683636766666
676,56190.0,0.1714,0.9,311.8736705480368,265.1532154050021,351.418406,1.1267972874480672,1.3253409183186189,0.11252892499877544,0.24547715521479524
677,56200.0,0.1932,0.9,409.89504114982503,348.490425461233,460.251281,1.1228515468470104,1.3206999313994054,0.10941031981652426,0.2428257348810443
678,56190.0,0.2164,0.9,530.7631858501908,451.25183251115163,586.863875,1.1056981543660487,1.3005240814961057,0.09559404069608003,0.2310792131971803
679,56200.0,0.2435,0.9,694.8221739484435,590.7338482064855,766.791812,1.1035799385079739,1.2980326323403346,0.0938581201901991,0.22960334348681666
680,56190.0,0.2728,0.9,900.1586926345226,765.3097849119122,990.06,1.0998727314428975,1.2936722089786905,0.09080389811271777,0.22700666130142394
681,70790.0,0.0154,0.9,1.731795227475712,1.4723624221990697,1.1555499999999999,0.6672555632829321,0.7848271475674516,0.4986761520277896,0.27416591423916736
682,70780.0,0.0174,0.9,2.2875113244587184,1.9448290773945303,1.59406,0.6968533807705604,0.8196401516865162,0.43502209732301067,0.22004760008690402
683,70800.0,0.0194,0.9,2.9328982520210873,2.493533361160476,2.22673,0.7592251106786742,0.8930018882778021,0.31713241031516504,0.1198184607745331
684,70790.0,0.0219,0.9,3.866188382480276,3.287011305490156,2.9665500000000002,0.7673061182023596,0.9025067833034518,0.3032608189581419,0.1080249129426963
685,70790.0,0.0245,0.9,4.993530374850374,4.245471035715993,3.90442,0.7818957144356996,0.9196670916261532,0.27894293514795376,0.0873499868651408
686,70790.0,0.0277,0.9,6.607012497007823,5.617244330770852,5.4429,0.8238065241234181,0.9689626584665711,0.21387725238527674,0.03203151459164271
687,70800.0,0.0306,0.9,8.29298122782594,7.050645326959971,7.12249,0.8588576055256799,1.0101898010335753,0.1643373634537838,0.01008701634400731
688,70780.0,0.0345,0.9,10.898681944287517,9.265997210108079,9.67661,0.8878697487884708,1.044313934116448,0.12629132974125415,0.04243353714698858
689,70790.0,0.039,0.9,14.417709037541789,12.257853968115384,13.4221504,0.930948902148775,1.094983708805239,0.07417281194686874,0.0867444036303315
690,70780.0,0.0437,0.9,18.686391341813103,15.887063309612637,17.918650399999997,0.9589144352288507,1.1278768171810662,0.04284591331795311,0.11337835411908925
691,70790.0,0.0487,0.9,23.92827528028492,20.343683128218192,23.5223105,0.9830340977137033,1.1562464059112687,0.01725871190608261,0.13513244677991168
692,70790.0,0.0549,0.9,31.449339953261397,26.73804940416683,31.5931504,1.0045727651821097,1.181580223839236,0.004551950182802975,0.15367574725416333
693,70780.0,0.061,0.9,39.98476295201555,33.9948173415964,41.6779219,1.0423451040591727,1.2260081141545796,0.04062484094209242,0.18434471317543302
694,70790.0,0.0687,0.9,52.44753615134393,44.59059601332053,55.8529,1.0649289575554028,1.252571281696147,0.060970224440558426,0.20164224215178567
695,70780.0,0.0774,0.9,68.82620233691178,58.515644561077245,74.8148594,1.0870112959854024,1.278544566349432,0.08004635858592853,0.21786066256943012
696,70780.0,0.0869,0.9,89.62503412392975,76.19869268535341,98.2020703,1.0956991119714419,1.288763190537992,0.08734068589254834,0.22406225803007937
697,70790.0,0.0971,0.9,115.46293733419898,98.16593058487616,127.38018,1.10321270999115,1.297600697523716,0.09355649101611423,0.22934690008385789
698,70790.0,0.1095,0.9,151.87570051029826,129.12385409588467,169.463062,1.1158010230116384,1.3124070930701952,0.10378286148105685,0.2380413019098837
699,70780.0,0.1213,0.9,191.77041236984823,163.04211051242433,217.406859,1.1336830135230107,1.3334399212369916,0.11791921721361959,0.25005995090327704
700,70780.0,0.1367,0.9,251.86760172159592,214.1363980340917,285.36184399999996,1.1329835280498965,1.3326171852137383,0.11737463498590249,0.24959695020021058
701,70790.0,0.1544,0.9,332.5509162951706,282.7328917718387,374.8535,1.1272063363292069,1.3258220423200753,0.11285097699455754,0.24575096198424531
702,70790.0,0.1729,0.9,430.4808432788127,365.99235698562404,488.246781,1.134189334143665,1.334035456426698,0.11831299246433188,0.25039473637487425
703,70790.0,0.1945,0.9,563.0648841820768,478.7145521459684,636.145812,1.1297913080196478,1.3288624904931405,0.11488078116581742,0.24747668991025532
704,70780.0,0.2183,0.9,732.5270030664341,622.7902788098232,814.4664379999999,1.1118585862235233,1.3077699921014783,0.10060504780869295,0.23533954285563416
705,79430.0,0.0194,0.9,3.4095770084480486,2.8988029203373182,2.55247,0.7486177885631093,0.8805255376598636,0.3357951350840749,0.13568540289888548
706,79430.0,0.0246,0.9,5.8603870294655565,4.982467617897931,4.67416,0.7975855479337282,0.9381215009224678,0.25378400171700516,0.06596000519835248
707,79430.0,0.0306,0.9,9.640824773379585,8.196574219701757,8.398790000000002,0.8711692409544554,1.024670767918161,0.1478825846794101,0.024076775380530345
708,79430.0,0.0431,0.9,21.05694420949337,17.902493833287306,20.4670703,0.9719867278164972,1.1432524703314912,0.028820632403523345,0.1253025679358073
709,79430.0,0.0541,0.9,35.363491219555904,30.065838479839027,36.593628900000006,1.0347855270512387,1.2171165266033828,0.03361617083142311,0.1783859818330556
710,79430.0,0.0608,0.9,46.15361211080413,39.23953770201328,48.7537188,1.056335930608283,1.2424641485391041,0.053331453542285856,0.19514780271462537
711,79430.0,0.0687,0.9,60.98301897185168,51.84741481086372,65.9212734,1.0809775329494218,1.2714476438309776,0.074911393142905,0.2134949442456657
712,79430.0,0.1213,0.9,223.02100323744574,189.61118457785872,254.90159400000002,1.142948826791043,1.3443383868282914,0.12507018988101845,0.25613966706752445
713,112170.0,0.0139,0.9,2.504564432884116,2.1293663918510903,1.9286500000000002,0.7700540559777395,0.9057389124674762,0.29861013293449595,0.10407092621838598
714,112170.0,0.0155,0.9,3.2110880705521447,2.730048757753029,2.4652800000000004,0.7677397647882317,0.9030168391677565,0.30252469113128905,0.10739906126404644
715,112170.0,0.0193,0.9,5.294708323746232,4.501530809593311,4.4678,0.8438236304656045,0.9925068135663037,0.1850817681512671,0.007549758179262919
716,112170.0,0.0218,0.9,6.9902721497728235,5.943089500986948,6.125970000000001,0.8763564377388494,1.0307719577473438,0.14108821129924287,0.029853312865236382
717,112170.0,0.0247,0.9,9.294056271790792,7.90175361802714,8.43853,0.9079490970602927,1.0679312982814666,0.10138333001017853,0.0636101764137664
718,112170.0,0.0277,0.9,12.071175163173491,10.262844255521909,11.209429700000001,0.9286113032472193,1.0922342209342975,0.07687683372272629,0.08444545974342407
719,112170.0,0.0308,0.9,15.375448966675078,13.07211899178732,14.6361904,0.9519195460062756,1.119649416379649,0.050508947101089774,0.10686328651564138
720,112160.0,0.0386,0.9,25.726350822129447,21.872396695552602,26.4521094,1.0282107082690588,1.20938321338048,0.02743669954240224,0.17313223059811625
721,112170.0,0.0434,0.9,33.61450608666684,28.578861298129002,35.735089800000004,1.063085374744634,1.2504028564056016,0.05934177653397588,0.20025774503219526
722,112170.0,0.049,0.9,44.334208931829714,37.69269149926901,48.264941400000005,1.0886613872870579,1.2804854065923106,0.08144073843566897,0.21904615636249367
723,112170.0,0.055,0.9,57.69770933538967,49.054263301221404,63.9968281,1.1091745034104272,1.3046129692545305,0.09842860891117093,0.23348914692193312
724,112180.0,0.0614,0.9,74.17269963893513,63.06120606453641,83.9897109,1.1323534306942185,1.3318760636142213,0.11688349865560588,0.24917938889421273
725,112180.0,0.0692,0.9,97.4323632422982,82.83643935958456,112.2045,1.1516142713378095,1.3545306976912863,0.1316536926567277,0.2617369235673742
726,112170.0,0.0769,0.9,123.92502039454304,105.36034532508691,146.197484,1.1797253172486686,1.3875949585103489,0.1523450540739604,0.2793286009963967
727,112170.0,0.0866,0.9,162.4907357481168,138.14869649440786,192.2285,1.183012059825865,1.3914608308141456,0.15470007960257293,0.28133083026498223
728,112170.0,0.0976,0.9,213.43937094893465,181.4649354710885,254.718031,1.1933975904611398,1.403676309909373,0.16205629373393415,0.2875850415509513
729,112170.0,0.1095,0.9,277.48065933275586,235.91247348803597,334.05875,1.2038992223937144,1.4160283475512854,0.16936568991904602,0.2937994484861241
730,112170.0,0.1231,0.9,362.4074872923154,308.11677809654634,438.65175,1.2103826918073204,1.42365421548888,0.17381502001914864,0.2975822435530091
731,112180.0,0.1384,0.9,473.4673988918248,402.539281321837,573.922375,1.212168728709295,1.4257549551819746,0.175032339710009,0.2986172018091523
732,125880.0,0.0124,0.9,2.2448775396648886,1.9085820767961656,1.84655,0.8225615729023908,0.9674983446872268,0.21571446192352695,0.03359349965945452
733,125890.0,0.0139,0.9,2.9130598851637792,2.4766668948398154,2.42264,0.8316478532894264,0.9781856433933923,0.20243201018879378,0.022300834973341267
734,125890.0,0.0157,0.9,3.8456412460537437,3.269542247325397,3.25225,0.8456977112301726,0.994711110602855,0.18245560644284528,0.005317010477483869
735,125890.0,0.0173,0.9,4.798395709537835,4.079568656545355,4.20899,0.8771660894147881,1.0317242714488941,0.14003495126807972,0.030748788534694774
736,125890.0,0.0195,0.9,6.304796020036401,5.360301606248673,5.68279,0.9013439898674455,1.0601623597775527,0.10945433845635698,0.05674825107936886
737,125890.0,0.0221,0.9,8.387829010223587,7.131284370430932,7.84957,0.935828566656816,1.1007231786390903,0.0685717829414334,0.09150636653588258
738,125900.0,0.0247,0.9,10.811044857860608,9.191488659213132,10.356129899999999,0.9579212773749759,1.1267086631956493,0.04392711971106206,0.11245911861214367
739,125890.0,0.0275,0.9,13.809849045134158,11.741054870520134,13.4425703,0.973404579301787,1.1449201497006962,0.02732206244323362,0.12657664356643653
740,125880.0,0.031,0.9,18.147261333052665,15.428698051997413,18.3176797,1.0093908586987141,1.1872472737664717,0.009303490929985772,0.15771548008903039
741,125890.0,0.0344,0.9,23.01127346450316,19.56405341609951,24.159349600000002,1.0498918991714148,1.234884667617957,0.047520986885211655,0.19020777711252998
742,125890.0,0.0387,0.9,30.10294076583909,25.59334849646799,32.5597598,1.081613921153807,1.2721961647376236,0.07545568668970683,0.21395769951386473
743,125890.0,0.0437,0.9,39.716173658450415,33.76646425655718,44.2701484,1.1146629778767883,1.311068522414309,0.10286784449879055,0.2372633596918961
744,125890.0,0.0491,0.9,51.80546883341922,44.044714042729545,58.604730499999995,1.1312460213118396,1.3305735267833774,0.11601899042229666,0.2484443889264272
745,125880.0,0.0549,0.9,66.82331108600935,56.81279784641199,76.9953,1.1522221624261946,1.3552457002408065,0.13211181609774422,0.26212641750325033
746,125880.0,0.0618,0.9,87.5381767794261,74.4244584769499,102.66457799999999,1.1727977640965561,1.3794467585114696,0.1473380742925169,0.27507169535192655
747,125880.0,0.0687,0.9,111.44011381938489,94.74574898350714,134.158109,1.2038583271499077,1.4159802464947906,0.1693374731497975,0.2937754587498908
748,125890.0,0.0773,0.9,145.85293707268016,124.00333498216179,177.632906,1.2178904968604336,1.4324849087772757,0.17890811811252938,0.30191236649496805
749,125890.0,0.0872,0.9,191.99281490167482,163.23119587613712,233.437016,1.2158632921734596,1.4301005071183597,0.17753911444072426,0.3007484473836098
750,125900.0,0.0977,0.9,248.85781136011173,211.57749144014883,307.326125,1.2349466682212407,1.4525464070309038,0.19024843280046,0.31155383734412806
751,125890.0,0.11,0.9,326.1088758080923,277.2559057027152,404.621062,1.2407545210088373,1.4593776135244916,0.19403880214200933,0.3147763877335797
